Issue_ID,component_name
403643,Android
403644,Android
403645,Android
403646,Windows
403647,iOS
403647,LiveView
403648,Android
403649,CLI
403650,iOS
403651,iOS
403652,iOS
403653,Android
403654,Android
403655,CLI
403655,iOS
403656,Hyperloop
403656,Windows
403657,Android
403658,iOS
403658,Android
403659,iOS
403660,Android
403661,Android
403662,Android
403663,Android
403665,Android
403666,Android
403667,Android
403670,iOS
403670,Android
403671,Windows
403672,Android
403673,iOS
403675,Android
403676,iOS
403677,Hyperloop
403678,iOS
403678,Hyperloop
403679,iOS
403680,Android
403681,Android
403682,Android
403683,iOS
403683,Hyperloop
403684,iOS
403684,Hyperloop
403686,Android
403687,TiAPI
403688,Hyperloop
403689,LiveView
403690,LiveView
403691,Android
403692,iOS
403693,iOS
403694,Android
403695,Android
403696,Android
403697,Android
403698,Android
403699,iOS
403700,iOS
403702,iOS
403703,LiveView
403705,Windows
403706,Windows
403707,Windows
403708,Windows
403709,Android
403710,iOS
403710,Hyperloop
403711,CLI
403712,iOS
403715,iOS
403717,Windows
403718,Windows
403720,iOS
403721,Android
403722,iOS
403724,Android
403725,iOS
403727,Android
403729,iOS
403730,iOS
403731,iOS
403732,iOS
403732,Hyperloop
403733,TiAPI
403734,TiAPI
403735,iOS
403736,Windows
403737,Android
403738,Windows
403739,Android
403740,Android
403741,Hyperloop
403742,Tooling
403743,iOS
403744,iOS
403744,Android
403745,iOS
403746,Android
403747,iOS
403748,Windows
403749,Android
403750,LiveView
403751,Windows
403752,iOS
403752,Android
403752,TiAPI
403753,Android
403754,iOS
403755,iOS
403756,Android
403757,Android
403758,Android
403759,Android
403760,Android
403761,Android
403762,Android
403763,Android
403764,iOS
403766,Android
403767,Android
403768,Android
403775,Android
403776,Tooling
403782,Android
403785,Hyperloop
403786,Android
403787,Android
403788,iOS
403789,CLI
403789,iOS
403790,CLI
403790,iOS
403790,Android
403790,Windows
403791,iOS
403793,Windows
403794,iOS
403795,Android
403796,Windows
403797,iOS
403798,iOS
403799,Android
403799,LiveView
403800,CLI
403801,iOS
403802,Android
403803,Android
403804,Windows
403805,Windows
403806,Windows
403807,Windows
403808,Windows
403809,TiAPI
403810,TiAPI
403811,TiAPI
403812,TiAPI
403813,iOS
403813,Android
403813,Tooling
403813,TiAPI
403813,Windows
403814,iOS
403814,Android
403814,Hyperloop
403814,Windows
403815,Windows
403816,iOS
403817,CLI
403817,Hyperloop
403817,Windows
403818,CLI
403818,Windows
403820,Windows
403822,Android
403823,iOS
403824,iOS
403826,Android
403828,Android
403830,CLI
403830,iOS
403831,Windows
403832,Windows
403833,Android
403835,Android
403836,Android
403837,Android
403838,iOS
403838,Android
403839,Android
403840,Android
403841,Windows
403842,Android
403843,Android
403844,Android
403845,iOS
403846,Android
403847,Android
403848,iOS
403850,iOS
403851,Android
403852,iOS
403854,Windows
403855,Windows
403856,iOS
403857,iPad
403858,iOS
403859,Android
403860,CLI
403861,Android
403862,iOS
403862,Android
403863,Android
403864,iOS
403865,Android
403866,Windows
403867,iOS
403868,Windows
403869,Windows
403870,Android
403871,iOS
403872,CLI
403872,Tooling
403873,Windows
403874,Android
403875,iOS
403876,Windows
403877,Android
403878,iOS
403879,iOS
403880,Android
403881,iOS
403882,Android
403884,Android
403885,Android
403886,iOS
403886,Hyperloop
403887,Android
403888,Android
403889,iOS
403890,CLI
403891,Android
403893,Android
403895,Android
403896,Windows
403897,Windows
403898,Windows
403899,Windows
403901,Windows
403903,Windows
403904,Android
403905,CLI
403905,iOS
403906,iOS
403907,Android
403908,Android
403909,Android
403910,Windows
403911,Android
403912,Android
403913,Android
403914,Android
403915,iOS
403916,Android
403917,Android
403918,iOS
403919,iOS
403920,iOS
403921,Android
403922,Android
403923,Android
403924,CLI
403926,iOS
403927,Android
403928,Android
403929,iOS
403930,Android
403931,iOS
403932,Android
403933,Android
403934,iOS
403936,Android
403937,Release
403939,Windows
403940,iOS
403940,Android
403941,iOS
403942,iOS
403942,Android
403942,TiAPI
403942,Windows
403943,LiveView
403945,iOS
403946,iOS
403948,CLI
403948,iOS
403948,Android
403948,Windows
403949,Android
403950,iOS
403952,Android
403953,Android
403955,Hyperloop
403956,iOS
403957,iOS
403958,iOS
403959,iOS
403960,Hyperloop
403961,Android
403962,Android
403963,Android
403964,Android
403965,Android
403966,Android
403967,Windows
403968,Android
403970,iOS
403973,iOS
403974,iOS
403975,iOS
403977,Windows
403978,iOS
403979,Android
403980,Android
403981,CLI
403981,iOS
403981,Android
403982,CLI
403982,iOS
403983,CLI
403983,iOS
403984,Android
403985,iOS
403986,Android
403987,iOS
403988,Android
403989,CLI
403989,iOS
403990,iOS
403991,iOS
403991,Hyperloop
403992,iOS
403993,iOS
403994,Android
403995,iOS
403996,iOS
403997,Android
403998,iOS
403999,iOS
403999,Android
403999,Windows
404000,iOS
404000,Android
404001,Windows
404002,Android
404003,Android
404003,Hyperloop
404004,Android
404005,iOS
404006,Android
404007,iOS
404008,iOS
404009,Hyperloop
404010,Android
404011,Android
404012,Android
404013,iOS
404014,iOS
404015,Windows
404016,iOS
404017,CLI
404018,iPad
404019,Android
404020,iOS
404020,Android
404021,Android
404022,iOS
404023,iOS
404024,iOS
404025,CLI
404025,Android
404026,Android
404027,Android
404028,iOS
404029,CLI
404029,Android
404030,Windows
404031,Android
404032,Android
404034,Android
404035,Android
404037,Android
404039,Android
404040,Android
404041,Android
404042,Tooling
404043,Android
404045,Tooling
404046,Tooling
404047,Android
404048,Android
404049,CLI
404049,Android
404050,CLI
404050,Android
404051,Android
404052,iOS
404053,LiveView
404054,CLI
404054,iOS
404055,CLI
404055,iOS
404056,Android
404057,Android
404058,Android
404059,Android
404060,Android
404061,Android
404062,Android
404063,Android
404064,iOS
404065,iOS
404066,Templates
404067,Android
404068,Android
404069,Android
404070,Android
404071,Hyperloop
404072,Android
404073,iOS
404074,iOS
404074,Hyperloop
404075,Hyperloop
404076,Android
404077,iOS
404078,Android
404079,Android
404080,Android
404081,iOS
404082,Windows
404083,Windows
404084,Hyperloop
404084,Windows
404085,iOS
404085,Android
404085,Windows
404086,Android
404087,Android
404088,Android
404089,iOS
404090,Android
404091,Android
404092,Android
404093,iOS
404094,Android
404095,Windows
404096,Android
404097,iOS
404098,iOS
404099,Android
404100,iOS
404101,Windows
404102,CLI
404102,iOS
404103,CLI
404104,CLI
404106,Android
404107,Android
404108,iOS
404108,Android
404109,TiAPI
404110,Windows
404111,Android
404112,iOS
404112,TiAPI
404113,iOS
404114,Android
404114,TiAPI
404114,Windows
404115,iOS
404115,TiAPI
404116,Android
404116,TiAPI
404118,iOS
404118,Android
404119,Windows
404120,Android
404121,iOS
404122,iOS
404123,Android
404124,Android
404125,Android
404126,CLI
404126,Android
404127,iOS
404128,Windows
404129,Windows
404130,Android
404131,Android
404132,CLI
404132,Android
404133,Android
404134,CLI
404135,iOS
404136,Android
404137,Android
404139,iOS
404140,iOS
404141,Android
404142,iOS
404143,Android
404144,iOS
404145,Windows
404146,CLI
404146,Windows
404147,Android
404148,Android
404149,iOS
404150,CLI
404151,Windows
404152,Android
404153,Windows
404154,Android
404156,iOS
404158,Windows
404159,Android
404160,Windows
404161,iOS
404161,Android
404162,Android
404163,Windows
404164,Windows
404165,Android
404165,TiAPI
404166,iOS
404166,Android
404167,Android
404168,Android
404169,iOS
404169,Android
404169,Windows
404170,Android
404171,Android
404172,Android
404173,iOS
404174,Android
404175,Android
404176,Android
404177,iOS
404178,Android
404179,iOS
404180,iOS
404181,CLI
404182,iOS
404182,Android
404182,TiAPI
404182,Windows
404183,iOS
404184,iOS
404185,iOS
404186,TiAPI
404187,Android
404188,iOS
404189,Windows
404190,iOS
404191,iOS
404192,iOS
404193,CLI
404194,Windows
404195,CLI
404195,iOS
404196,Android
404197,iOS
404198,Android
404199,iOS
404200,Windows
404201,Android
404202,iOS
404203,iOS
404204,iOS
404205,iOS
404206,iOS
404207,CLI
404207,Tooling
404208,Android
404209,Android
404210,iOS
404211,iOS
404212,Windows
404213,Windows
404214,Tooling
404215,Tooling
404216,CLI
404217,CLI
404217,Android
404218,Android
404219,Windows
404220,iOS
404221,Android
404222,Android
404223,Android
404225,iOS
404225,Android
404227,Android
404228,Android
404229,Windows
404230,Tooling
404231,Android
404232,iOS
404233,iOS
404234,Android
404235,iOS
404235,Android
404236,Windows
404237,iOS
404238,Android
404239,Android
404240,Android
404242,iOS
404243,Android
404245,iOS
404246,Windows
404247,iOS
404248,iOS
404248,Android
404249,Windows
404250,Android
404251,Android
404252,Hyperloop
404253,Android
404254,iOS
404256,Windows
404257,Android
404258,Android
404259,iOS
404260,Android
404261,iOS
404261,Hyperloop
404262,Android
404263,Android
404264,Windows
404265,Android
404266,iOS
404266,Android
404267,iOS
404267,Android
404269,iOS
404269,Android
404270,iOS
404270,Android
404271,iOS
404272,Windows
404273,Windows
404274,iOS
404275,iOS
404276,Windows
404277,iOS
404277,Android
404278,iOS
404279,Android
404280,iOS
404280,Android
404281,Android
404282,iOS
404283,Android
404284,Windows
404285,iOS
404286,Android
404287,Android
404288,Windows
404289,Windows
404290,Windows
404291,Windows
404292,CLI
404293,Windows
404294,Windows
404297,Android
404298,Windows
404299,Android
404300,Windows
404301,iOS
404301,Android
404302,Windows
404303,Windows
404304,Windows
404305,Android
404306,Android
404307,Android
404308,Android
404309,Android
404310,Android
404311,iOS
404312,Android
404313,LiveView
404314,CLI
404314,Android
404315,Android
404316,Android
404317,Android
404318,Android
404319,iOS
404320,Hyperloop
404321,CLI
404321,Android
404322,CLI
404322,Android
404323,Hyperloop
404324,iOS
404324,Android
404324,Windows
404325,Android
404326,Android
404327,iOS
404328,Android
404329,iOS
404330,Windows
404331,Android
404332,CLI
404332,iOS
404333,Windows
404334,Android
404335,CLI
404336,Windows
404336,Windows phone
404337,iOS
404338,Android
404339,Android
404340,Android
404341,Android
404342,iOS
404343,Windows
404344,Windows
404345,Windows
404346,Android
404347,Android
404348,Android
404349,iOS
404350,iOS
404350,TiAPI
404351,iOS
404354,Windows
404357,Android
404358,Android
404359,Android
404359,TiAPI
404360,iOS
404361,Windows
404362,Android
404363,iOS
404364,Android
404365,Android
404367,Windows
404369,iOS
404370,Hyperloop
404371,Android
404372,iOS
404373,Android
404374,iOS
404375,Android
404376,Windows
404377,Specification
404378,Android
404379,Windows
404380,Windows
404381,Android
404382,Android
404383,Android
404384,Android
404385,Windows
404386,Windows
404387,iOS
404387,Hyperloop
404388,Android
404389,Windows
404390,iOS
404390,Hyperloop
404391,iOS
404392,Android
404393,Android
404394,Windows
404395,Android
404396,iOS
404397,Android
404398,iOS
404399,iOS
404400,iOS
404401,Android
404402,Windows
404403,Android
404404,iOS
404405,Android
404406,Android
404407,iOS
404407,Android
404408,LiveView
404409,Android
404410,Android
404411,iOS
404412,Android
404412,Tooling
404413,iOS
404413,Android
404414,Android
404415,Android
404416,iOS
404417,Android
404418,CLI
404418,Android
404419,iOS
404420,Android
404422,iOS
404423,iOS
404423,Android
404423,Windows
404424,Android
404425,Android
404426,Android
404427,iOS
404428,iOS
404428,Android
404429,iOS
404430,CLI
404431,iOS
404432,Android
404434,Android
404435,Android
404436,Windows
404437,iOS
404437,Hyperloop
404439,Windows
404440,Android
404441,Android
404443,LiveView
404444,Android
404447,Android
404448,CLI
404450,Android
404451,Android
404452,Android
404453,iOS
404455,Hyperloop
404456,Hyperloop
404457,Android
404458,iOS
404459,Android
404460,iOS
404460,Android
404460,Windows
404461,iOS
404462,iOS
404463,Android
404464,Android
404465,Android
404466,Hyperloop
404466,Windows
404467,Android
404467,Hyperloop
404468,Hyperloop
404468,Windows
404469,iOS
404470,Android
404471,Android
404472,iOS
404472,LiveView
404473,Windows
404474,Windows
404475,Windows
404476,Android
404477,iOS
404478,Windows
404479,Windows
404480,Hyperloop
404481,Windows
404482,iOS
404483,Windows
404484,iOS
404485,Android
404486,iOS
404487,Windows
404488,Android
404490,Android
404491,Android
404492,Android
404493,iOS
404493,Windows
404494,Android
404495,Android
404496,iOS
404497,Windows
404498,iOS
404499,Windows
404500,Android
404501,iOS
404502,Android
404503,Android
404504,Android
404505,iOS
404506,Android
404507,iOS
404509,Android
404510,iOS
404511,iOS
404513,iOS
404514,Windows
404515,Android
404516,iOS
404517,iOS
404517,Android
404517,Windows
404518,iOS
404519,iOS
404521,iOS
404522,Android
404523,Android
404524,Android
404526,Android
404527,Android
404528,Hyperloop
404529,Android
404530,iOS
404531,Android
404532,iOS
404532,Mac
404535,Android
404536,iOS
404537,CLI
404539,Core
404541,iOS
404542,Windows
404543,Android
404544,Android
404545,Windows
404546,Windows
404548,Android
404550,Android
404551,iOS
404552,iOS
404554,Windows
404555,iOS
404556,Android
404557,Android
404558,iOS
404559,iOS
404560,iOS
404561,iOS
404562,CLI
404562,Android
404563,iOS
404564,Android
404566,Android
404567,Android
404568,Android
404569,Android
404570,Android
404571,iOS
404571,Hyperloop
404572,Android
404573,iOS
404574,Android
404575,Android
404576,Android
404577,iOS
404578,Android
404579,Android
404580,iOS
404581,iOS
404583,Hyperloop
404584,Windows
404586,iOS
404587,iOS
404589,iOS
404589,Android
404589,Windows
404590,Windows
404591,iOS
404592,iOS
404593,iOS
404594,Android
404595,Android
404596,Android
404597,Android
404598,iOS
404599,Android
404600,iOS
404601,Android
404602,Android
404603,Android
404604,Android
404605,Android
404607,iOS
404608,Android
404609,Android
404610,Android
404611,iOS
404612,Android
404613,Windows
404615,Hyperloop
404617,iOS
404619,Android
404620,iOS
404621,Android
404622,Android
404624,iOS
404624,Hyperloop
404625,Windows
404626,Windows
404627,Android
404628,Android
404629,Android
